CustomerID,Country,Revenue,Orders,Average line amount
15813,United Kingdom,1303.91,2,32.6
14898,United Kingdom,1303.52,6,11.24
15108,European Community,1300.25,4,21.67
15494,United Kingdom,1299.23,2,10.39
12488,France,1298.66,3,23.61
12372,Denmark,1298.04,3,24.96
15602,United Kingdom,1297.87,9,28.21
17961,United Kingdom,1296.44,39,5.21
16929,United Kingdom,1295.39,7,16.82
16224,United Kingdom,1295.3,4,13.49
15621,United Kingdom,1293.03,4,80.81
16101,United Kingdom,1290.7,1,16.98
15171,United Kingdom,1289.5,1,257.9
15136,United Kingdom,1286.7,4,18.92
16949,United Kingdom,1286.27,6,21.44
17350,United Kingdom,1286.07,4,18.11
17802,United Kingdom,1285.04,3,9.18
16899,United Kingdom,1281.56,6,10.25
13878,United Kingdom,1281.53,1,35.6
13538,United Kingdom,1280.85,7,51.23
16951,United Kingdom,1277.75,3,14.86
16692,United Kingdom,1276.0,2,425.33
17019,United Kingdom,1272.61,4,5.44
12630,Finland,1270.88,2,19.86
14669,United Kingdom,1269.99,3,7.47
13492,Switzerland,1269.84,3,25.4
13431,United Kingdom,1269.1,2,27.59
14916,United Kingdom,1268.98,4,16.48
15199,United Kingdom,1268.7,4,97.59
16660,United Kingdom,1267.65,4,79.23
17037,United Kingdom,1267.32,1,16.9
17158,United Kingdom,1266.97,3,18.91
14105,United Kingdom,1266.23,1,17.11
13989,United Kingdom,1266.08,2,30.88
16842,United Kingdom,1264.19,3,20.07
15497,United Kingdom,1262.2,2,84.15
15009,United Kingdom,1261.78,3,6.93
16688,United Kingdom,1260.86,4,20.34
17388,United Kingdom,1259.56,4,83.97
17412,United Kingdom,1258.06,7,19.06
13151,United Kingdom,1257.87,1,17.0
14931,Channel Islands,1257.68,5,30.68
16639,United Kingdom,1257.51,3,25.15
17481,United Kingdom,1255.59,4,15.31
13848,United Kingdom,1255.0,3,251.0
17262,United Kingdom,1253.36,5,104.45
14698,United Kingdom,1250.76,5,5.96
14383,United Kingdom,1247.69,3,21.15
12689,France,1247.61,2,17.33
13029,United Kingdom,1247.5,3,124.75
15004,United Kingdom,1246.32,1,7.89
12494,France,1246.1,7,16.18
13860,United Kingdom,1245.9,5,16.39
14428,United Kingdom,1244.83,5,8.64
16531,United Kingdom,1244.59,7,16.16
17584,United Kingdom,1242.3,2,35.49
17588,United Kingdom,1240.2,3,53.92
17731,United Kingdom,1240.11,4,18.51
12985,United Kingdom,1239.38,2,16.31
13476,United Kingdom,1238.47,2,21.35
14893,United Kingdom,1237.85,2,16.96
13931,United Kingdom,1237.53,2,21.34
15201,United Kingdom,1236.54,5,17.92
14684,United Kingdom,1236.28,5,2.94
15376,United Kingdom,1233.36,3,10.54
15910,United Kingdom,1232.18,8,4.61
18080,United Kingdom,1231.5,2,615.75
18171,United Kingdom,1231.31,5,22.8
14913,United Kingdom,1227.43,4,14.11
12997,United Kingdom,1226.89,4,20.79
12412,Denmark,1226.88,3,20.11
17774,United Kingdom,1225.41,4,7.86
15841,United Kingdom,1224.06,4,26.04
13208,United Kingdom,1223.9,6,8.21
16794,United Kingdom,1222.71,10,4.29
14745,United Kingdom,1220.26,5,17.68
15227,United Kingdom,1219.4,5,21.02
13491,United Kingdom,1215.82,10,14.14
17410,United Kingdom,1214.72,5,18.98
13055,United Kingdom,1214.41,3,15.98
18263,United Kingdom,1213.16,3,19.89
13918,United Kingdom,1212.84,2,40.43
16653,United Kingdom,1212.66,2,17.57
12464,Belgium,1212.05,8,41.79
17653,United Kingdom,1207.56,4,27.44
15737,United Kingdom,1205.12,8,16.74
16800,United Kingdom,1201.49,1,7.33
13158,United Kingdom,1201.06,4,15.2
17320,United Kingdom,1200.62,3,16.45
17800,United Kingdom,1199.01,9,11.53
15605,United Kingdom,1198.23,5,17.88
13118,United Kingdom,1197.81,5,15.16
13211,United Kingdom,1197.42,3,21.38
16042,United Kingdom,1197.27,5,16.86
17867,United Kingdom,1197.1,6,15.15
14487,United Kingdom,1196.33,6,8.31
17720,United Kingdom,1195.94,4,23.92
17526,United Kingdom,1195.9,4,62.94
15145,United Kingdom,1194.73,4,17.83
12611,Italy,1193.32,1,18.36
13882,United Kingdom,1191.13,5,18.33
12462,Spain,1189.59,2,19.19
16612,United Kingdom,1187.66,4,17.99
15630,United Kingdom,1186.35,2,19.77
13752,United Kingdom,1186.28,6,15.61
17058,United Kingdom,1179.89,3,19.03
16950,United Kingdom,1178.56,3,28.06
12885,United Kingdom,1175.22,3,16.55
12640,France,1174.58,3,22.16
15306,United Kingdom,1174.35,3,20.25
14857,United Kingdom,1173.12,2,19.55
13611,United Kingdom,1171.8,3,15.84
18168,United Kingdom,1169.94,6,8.93
12358,Austria,1168.06,2,61.48
13500,United Kingdom,1166.77,3,17.95
14737,United Kingdom,1164.55,3,68.5
14261,United Kingdom,1163.45,2,22.37
14447,United Kingdom,1163.23,5,16.62
16714,United Kingdom,1161.53,3,12.49
12546,Spain,1161.5,2,16.83
15088,United Kingdom,1160.07,2,20.35
17348,United Kingdom,1159.52,5,5.39
13499,United Kingdom,1159.11,5,27.6
16184,United Kingdom,1158.79,6,25.75
14723,United Kingdom,1158.3,6,4.17
13744,United Kingdom,1156.36,2,16.06
16637,United Kingdom,1154.47,4,16.73
16062,United Kingdom,1153.62,4,18.03
12710,Germany,1149.02,3,14.92
17505,United Kingdom,1145.84,2,22.04
16766,United Kingdom,1145.6,2,33.69
12769,Brazil,1143.6,1,35.74
17770,United Kingdom,1143.27,5,30.09
18125,United Kingdom,1142.99,4,5.83
15985,United Kingdom,1142.42,2,30.88
16270,United Kingdom,1141.24,1,21.13
13330,United Kingdom,1140.93,3,21.53
13819,United Kingdom,1140.35,3,31.68
16172,United Kingdom,1140.21,5,16.52
17135,United Kingdom,1139.73,7,21.92
17500,United Kingdom,1138.0,3,227.6
17302,United Kingdom,1135.63,5,14.38
17242,United Kingdom,1135.04,2,28.38
15489,United Kingdom,1134.28,3,22.69
16989,United Kingdom,1133.25,6,94.44
17585,United Kingdom,1133.07,4,5.29
13282,United Kingdom,1132.14,3,30.6
13772,United Kingdom,1132.13,3,6.4
13310,United Kingdom,1132.03,3,15.72
13610,United Kingdom,1131.88,7,5.01
15500,United Kingdom,1131.56,4,16.64
13447,United Kingdom,1129.14,3,19.14
14824,United Kingdom,1127.71,4,38.89
12609,Germany,1126.85,3,18.78
14708,United Kingdom,1126.37,3,40.23
17470,United Kingdom,1125.07,5,14.42
14129,United Kingdom,1123.86,5,21.61
15436,United Kingdom,1122.53,3,3.41
13486,United Kingdom,1122.41,3,16.27
17562,United Kingdom,1122.38,7,17.82
16807,United Kingdom,1121.59,3,16.74
16086,United Kingdom,1121.39,5,28.75
15730,United Kingdom,1120.88,3,16.01
17894,United Kingdom,1119.81,8,5.8
14276,United Kingdom,1119.74,3,17.5
13064,United Kingdom,1119.49,4,16.22
12842,United Kingdom,1118.99,2,32.91
15716,United Kingdom,1118.81,4,9.48
17788,United Kingdom,1117.9,2,223.58
13591,United Kingdom,1117.13,3,19.26
14971,United Kingdom,1116.57,3,6.98
16350,United Kingdom,1116.47,4,19.59
12679,France,1113.02,4,23.19
17609,United Kingdom,1112.22,5,4.69
16049,United Kingdom,1111.79,3,3.56
14161,United Kingdom,1110.52,3,10.28
14817,United Kingdom,1110.34,2,17.62
15069,United Kingdom,1109.53,1,15.85
12399,Belgium,1108.65,4,18.79
15933,United Kingdom,1107.46,3,14.97
16833,United Kingdom,1106.53,4,23.54
12857,United Kingdom,1106.4,2,24.05
14410,United Kingdom,1105.07,9,5.73
14948,United Kingdom,1101.97,6,17.49
17047,United Kingdom,1100.9,3,16.94
14744,United Kingdom,1099.98,7,42.31
15978,United Kingdom,1098.78,1,22.42
13104,United Kingdom,1098.48,6,54.92
17966,United Kingdom,1098.43,5,16.15
16225,United Kingdom,1096.32,5,8.18
16533,United Kingdom,1095.56,3,6.19
13652,United Kingdom,1095.08,3,17.38
15745,United Kingdom,1094.59,4,17.65
15608,United Kingdom,1093.68,4,18.23
13521,United Kingdom,1093.65,3,2.51
18189,United Kingdom,1090.24,2,16.03
13853,United Kingdom,1090.14,1,47.4
12534,Germany,1089.18,1,17.29
15763,United Kingdom,1086.92,2,17.82
13467,United Kingdom,1083.71,2,10.95
17041,United Kingdom,1081.57,3,15.45
14561,United Kingdom,1080.76,3,15.66
16200,United Kingdom,1080.62,2,6.04
13726,United Kingdom,1079.66,2,25.71
15197,United Kingdom,1079.61,3,33.74
12354,Spain,1079.4,1,18.61
13715,United Kingdom,1079.34,5,10.28
16980,United Kingdom,1078.96,2,12.4
14352,United Kingdom,1078.96,4,22.96
16094,United Kingdom,1078.23,4,17.11
16563,United Kingdom,1077.74,1,56.72
13131,United Kingdom,1073.3,3,24.39
15712,United Kingdom,1072.36,5,20.23
15238,United Kingdom,1071.99,3,21.44
13635,United Kingdom,1071.03,1,17.27
17522,United Kingdom,1070.71,5,14.67
13761,United Kingdom,1070.65,2,15.3
14212,United Kingdom,1070.48,1,118.94
17214,United Kingdom,1069.12,6,10.38
16918,United Kingdom,1068.82,6,8.35
15027,United Kingdom,1066.15,4,30.46
17277,United Kingdom,1065.35,2,15.44
14488,United Kingdom,1064.28,1,23.14
17287,United Kingdom,1064.11,7,8.58
12951,United Kingdom,1064.07,6,16.89
15801,United Kingdom,1063.95,3,16.62
12936,United Kingdom,1063.9,4,17.16
12815,Poland,1063.46,2,22.63
14411,United Kingdom,1063.0,1,75.93
16214,United Kingdom,1062.75,3,24.15
15996,United Kingdom,1060.68,6,8.16
15706,United Kingdom,1060.56,4,19.28
17727,United Kingdom,1060.25,1,16.06
18130,United Kingdom,1059.39,3,15.13
14465,United Kingdom,1058.62,3,8.14
13455,United Kingdom,1058.34,2,23.01
14419,United Kingdom,1058.06,6,5.14
15407,United Kingdom,1056.44,4,6.9
14514,United Kingdom,1055.35,3,14.46
15977,United Kingdom,1054.73,2,16.23
16728,United Kingdom,1054.67,4,3.92
12716,France,1053.49,2,15.27
14583,United Kingdom,1052.55,5,3.19
16416,United Kingdom,1051.4,3,14.81
12849,United Kingdom,1050.89,2,20.61
14224,United Kingdom,1050.12,4,8.9
15329,United Kingdom,1049.7,3,18.42
14078,United Kingdom,1049.37,6,16.14
15464,United Kingdom,1048.85,1,6.68
15839,United Kingdom,1048.49,3,16.91
15777,United Kingdom,1047.11,4,49.86
16520,United Kingdom,1046.57,3,6.71
14293,United Kingdom,1046.56,4,17.16
17042,United Kingdom,1044.38,5,10.66
15192,United Kingdom,1044.32,3,20.48
14389,United Kingdom,1043.46,2,23.19
15073,United Kingdom,1043.41,3,19.32
12497,Germany,1043.1,1,74.51
14584,United Kingdom,1042.26,4,10.42
13719,United Kingdom,1041.68,5,17.36
18221,United Kingdom,1041.61,5,16.28
15434,United Kingdom,1041.48,5,18.94
14446,United Kingdom,1039.58,4,3.55
16320,Unspecified,1038.46,2,18.54
16175,United Kingdom,1037.59,4,17.89
12691,France,1035.8,6,32.37
16260,United Kingdom,1035.45,1,57.53
13639,United Kingdom,1033.34,1,25.83
17724,United Kingdom,1033.0,3,25.83
12599,France,1032.58,7,16.65
12724,France,1031.41,4,19.46
17405,United Kingdom,1031.41,3,12.58
13235,United Kingdom,1031.07,1,17.78
12717,Greece,1030.98,2,18.75
13253,United Kingdom,1030.4,2,28.62
17033,United Kingdom,1030.14,3,36.79
15333,United Kingdom,1028.56,1,64.29
16682,United Kingdom,1028.0,5,34.27
15104,United Kingdom,1027.44,2,14.89
13956,United Kingdom,1026.42,5,6.75
16160,United Kingdom,1025.44,2,51.27
14904,United Kingdom,1025.44,2,14.86
15658,United Kingdom,1024.1,5,21.34
17096,United Kingdom,1022.13,4,21.29
14346,United Kingdom,1021.58,2,17.03
13165,United Kingdom,1021.48,2,24.32
12572,Germany,1020.42,2,17.01
13376,United Kingdom,1019.76,3,19.24
18142,United Kingdom,1019.52,2,67.97
12828,United Kingdom,1018.71,6,18.19
14083,United Kingdom,1018.43,9,5.63
12514,Italy,1017.68,1,19.95
13728,United Kingdom,1016.14,6,16.13
13867,United Kingdom,1015.29,3,16.64
12642,Germany,1013.26,3,21.56
12739,United Arab Emirates,1013.04,2,26.66
17197,United Kingdom,1013.01,1,34.93
14195,United Kingdom,1012.0,2,144.57
14775,United Kingdom,1011.9,3,16.87
16229,United Kingdom,1010.6,2,21.5
13032,United Kingdom,1010.18,2,14.23
16572,United Kingdom,1009.6,3,17.71
16174,United Kingdom,1009.55,3,43.89
17951,United Kingdom,1008.54,3,50.43
17646,United Kingdom,1008.39,3,19.77
14631,United Kingdom,1006.98,3,24.56
13429,United Kingdom,1006.8,4,15.03
17126,United Kingdom,1004.75,5,3.86
14214,United Kingdom,1004.38,5,14.99
13410,United Kingdom,1003.06,5,35.82
12446,RSA,1002.31,1,17.58
12545,Spain,1000.39,2,20.01
15508,United Kingdom,1000.27,6,10.87
18143,United Kingdom,1000.16,2,16.4
12722,France,997.63,4,18.82
14540,United Kingdom,996.26,3,13.11
15110,United Kingdom,996.1,4,28.46
17594,United Kingdom,993.18,2,19.86
16009,United Kingdom,992.71,4,11.03
13363,United Kingdom,992.5,2,16.54
14223,United Kingdom,991.13,3,16.52
16232,United Kingdom,990.88,4,26.78
17324,United Kingdom,990.23,4,19.8
15062,United Kingdom,987.86,4,17.33
18237,United Kingdom,987.1,5,16.18
16376,United Kingdom,987.01,2,7.9
13117,United Kingdom,984.91,8,12.96
17144,United Kingdom,984.57,2,20.51
12510,Spain,982.57,2,29.77
15133,United Kingdom,982.42,3,33.88
14138,United Kingdom,982.38,2,20.9
15071,United Kingdom,982.07,2,37.77
16188,United Kingdom,981.86,4,14.65
16907,United Kingdom,981.65,5,6.5
16085,United Kingdom,981.51,5,5.88
12541,Spain,981.18,3,18.87
18170,United Kingdom,980.31,3,25.8
13509,United Kingdom,979.72,7,22.27
15506,United Kingdom,979.26,3,5.97
13350,United Kingdom,979.12,2,24.48
15132,United Kingdom,977.93,5,18.81
14920,United Kingdom,977.77,2,17.15
15860,United Kingdom,977.21,8,6.88
13026,United Kingdom,975.36,5,24.38
14522,United Kingdom,974.54,4,57.33
15449,United Kingdom,974.52,3,16.24
12994,United Kingdom,974.42,3,15.97
15747,United Kingdom,974.04,3,10.47
18194,United Kingdom,973.84,1,139.12
12431,Belgium,972.78,2,18.01
16419,United Kingdom,972.23,6,19.06
13155,United Kingdom,971.76,4,11.43
17100,United Kingdom,971.74,2,14.95
17618,United Kingdom,971.58,3,12.46
14256,United Kingdom,969.06,2,18.28
15907,United Kingdom,967.45,3,3.89
15793,United Kingdom,965.61,3,80.47
12550,Spain,964.83,1,16.93
13138,United Kingdom,962.39,6,15.28
14006,United Kingdom,962.19,3,32.07
15156,United Kingdom,961.49,3,17.48
14629,United Kingdom,959.01,2,6.31
18192,United Kingdom,957.97,1,21.29
13823,United Kingdom,957.66,2,23.94
12697,Sweden,957.59,3,23.36
15948,United Kingdom,955.24,2,15.92
17244,United Kingdom,954.9,1,30.8
17097,Spain,954.42,8,4.52
15835,United Kingdom,954.09,4,19.08
16934,United Kingdom,950.93,2,15.34
15421,United Kingdom,950.36,4,17.93
16511,United Kingdom,950.26,3,5.62
13636,United Kingdom,949.12,5,15.07
12822,United Kingdom,948.88,2,20.63
17044,United Kingdom,948.48,1,158.08
13748,United Kingdom,948.25,5,33.87
15787,United Kingdom,948.05,3,4.6
12458,Switzerland,947.4,2,24.93
15707,United Kingdom,945.58,4,4.42
17289,United Kingdom,944.41,3,8.51
13261,United Kingdom,944.1,2,104.9
12820,United Kingdom,942.34,4,15.97
14075,United Kingdom,942.26,3,21.91
15576,United Kingdom,940.67,1,20.9
15289,United Kingdom,939.78,3,16.2
17527,United Kingdom,939.37,4,19.99
17227,United Kingdom,939.32,6,19.99
16584,United Kingdom,936.08,2,33.43
14140,United Kingdom,935.05,2,14.17
16027,United Kingdom,934.62,6,58.41
14081,United Kingdom,934.52,2,6.11
12924,United Kingdom,933.7,4,31.12
16657,United Kingdom,933.62,4,4.49
13655,United Kingdom,932.97,2,16.66
14532,United Kingdom,932.85,4,14.58
18133,United Kingdom,931.5,1,931.5
17552,United Kingdom,930.41,4,18.99
14475,United Kingdom,925.85,3,22.04
14231,United Kingdom,925.71,3,18.51
17048,United Kingdom,925.35,3,21.52
15312,United Kingdom,924.85,4,19.68
13805,United Kingdom,924.6,2,71.12
15654,United Kingdom,922.53,2,43.93
13122,United Kingdom,922.39,2,16.77
16551,United Kingdom,922.12,3,28.82
13934,United Kingdom,922.1,1,29.75
13035,United Kingdom,921.88,2,34.14
17323,United Kingdom,921.07,7,4.61
13984,United Kingdom,920.51,5,57.53
17018,United Kingdom,920.1,2,57.51
12652,France,919.98,1,19.17
13075,United Kingdom,919.61,1,41.8
15253,United Kingdom,918.2,5,17.32
13549,United Kingdom,918.2,7,18.0
14015,United Kingdom,917.34,1,45.87
14712,United Kingdom,917.07,3,36.68
17236,United Kingdom,916.13,6,8.73
14141,United Kingdom,915.13,4,22.88
16216,United Kingdom,914.93,1,24.73
16809,United Kingdom,914.69,5,6.14
15587,United Kingdom,913.68,4,101.52
12940,United Kingdom,913.54,2,9.23
15364,United Kingdom,913.19,2,31.49
14359,United Kingdom,912.18,3,16.59
13782,United Kingdom,912.0,6,7.93
13192,United Kingdom,911.94,2,14.48
14289,United Kingdom,911.26,6,19.39
18096,United Kingdom,911.15,3,4.28
13689,United Kingdom,910.0,1,151.67
15511,United Kingdom,909.23,5,5.68
13038,United Kingdom,908.46,3,32.45
14449,United Kingdom,907.1,4,3.52
15480,Malta,905.5,1,20.12
15022,United Kingdom,905.04,4,6.7
15807,United Kingdom,903.9,3,18.83
17566,United Kingdom,901.21,2,5.93
16716,United Kingdom,901.2,2,450.6
17848,United Kingdom,901.2,9,17.67
14625,United Kingdom,899.63,2,16.97
17886,United Kingdom,899.61,3,8.25
13662,United Kingdom,897.76,3,16.94
17537,United Kingdom,897.62,2,11.97
16361,United Kingdom,896.66,4,8.46
15079,United Kingdom,895.61,4,19.06
15865,United Kingdom,895.13,3,22.38
15211,United Kingdom,894.41,2,17.2
15066,United Kingdom,893.59,1,21.28
12772,Portugal,892.47,1,16.23
12394,Denmark,891.4,1,148.57
13515,United Kingdom,891.12,4,15.1
15255,United Kingdom,890.85,1,18.95
14240,United Kingdom,890.34,2,21.2
17027,United Kingdom,890.29,6,5.82
17007,United Kingdom,889.93,6,17.11
14344,United Kingdom,889.93,8,12.53
14623,United Kingdom,889.25,5,6.64
17829,United Arab Emirates,889.24,1,29.64
16347,United Kingdom,887.65,2,9.65
16900,United Kingdom,887.11,3,11.23
15822,United Kingdom,885.47,2,26.83
17704,United Kingdom,885.19,2,28.55
17109,United Kingdom,885.04,6,7.56
15799,United Kingdom,884.14,3,9.02
14597,United Kingdom,883.15,2,16.06
18236,United Kingdom,882.24,6,18.0
13037,United Kingdom,881.07,3,18.36
15076,United Kingdom,880.85,1,17.98
15653,United Kingdom,877.44,2,146.24
14770,United Kingdom,876.42,2,16.85
15100,United Kingdom,876.0,3,292.0
13566,United Kingdom,874.71,2,4.97
16513,United Kingdom,874.59,4,24.99
13294,United Kingdom,873.74,2,16.18
12847,United Kingdom,871.54,1,9.58
15208,United Kingdom,870.12,5,20.72
13200,United Kingdom,870.09,4,18.92
13979,United Kingdom,869.87,1,16.11
12694,France,869.67,2,23.5
13203,United Kingdom,869.46,4,15.25
17649,United Kingdom,868.49,1,16.7
14912,Italy,867.85,2,32.14
14715,United Kingdom,867.38,4,12.22
16235,United Kingdom,867.31,5,18.85
16121,United Kingdom,867.11,2,4.09
14332,United Kingdom,866.31,3,33.32
16567,United Kingdom,865.6,2,24.73
13846,United Kingdom,865.06,3,15.73
16221,United Kingdom,864.86,3,8.92
12680,France,862.81,4,16.59
16266,United Kingdom,861.89,7,14.13
12794,Portugal,860.41,2,19.12
13339,United Kingdom,860.12,1,15.93
14577,United Kingdom,859.71,4,6.99
17064,United Kingdom,859.35,3,13.86
14553,United Kingdom,859.27,5,7.6
16163,United Kingdom,856.6,2,142.77
13991,United Kingdom,855.97,6,10.19
12693,Germany,855.91,4,21.95
16037,United Kingdom,855.02,3,21.92
12878,United Kingdom,854.99,2,18.19
17560,United Kingdom,854.95,4,32.88
16877,United Kingdom,853.72,6,5.37
14193,United Kingdom,853.39,2,20.32
12379,Belgium,852.24,2,21.31
16070,United Kingdom,852.15,2,25.82
16020,United Kingdom,851.01,3,18.5
12713,Germany,848.55,1,22.33
14657,United Kingdom,848.22,4,6.73
13221,United Kingdom,847.41,2,12.84
16924,United Kingdom,846.75,3,10.2
16222,United Kingdom,846.72,1,6.18
15965,United Kingdom,845.64,4,6.93
14803,United Kingdom,845.55,3,19.22
17624,United Kingdom,843.48,2,16.87
15164,United Kingdom,843.05,3,8.18
17929,United Kingdom,843.0,4,168.6
13929,United Kingdom,842.65,2,93.63
16108,United Kingdom,842.5,1,17.55
16560,United Kingdom,841.41,2,15.03
14862,United Kingdom,841.2,2,17.53
17076,United Kingdom,841.08,3,33.64
13940,United Kingdom,839.14,4,17.13
17115,United Kingdom,837.5,3,21.47
16554,United Kingdom,837.1,3,16.1
15832,United Kingdom,836.79,1,15.5
12728,France,836.33,4,18.18
16747,United Kingdom,836.06,2,19.91
17169,United Kingdom,835.78,2,15.48
17759,United Kingdom,834.99,3,8.79
13835,United Kingdom,834.57,4,15.17
17075,United Kingdom,834.12,4,10.83
16644,United Kingdom,833.78,2,13.45
15862,United Kingdom,832.88,4,5.67
14644,United Kingdom,830.76,2,31.95
13681,United Kingdom,827.83,4,14.52
12461,Switzerland,826.88,2,23.63
12781,Czech Republic,826.74,2,33.07
16494,United Kingdom,826.53,1,16.53
17921,United Kingdom,826.52,4,5.7
15525,United Kingdom,825.92,3,4.64
12427,Germany,825.8,3,26.64
16869,United Kingdom,825.42,4,6.45
16284,United Kingdom,823.97,2,7.56
16164,United Kingdom,822.48,3,24.19
12778,Netherlands,822.23,6,16.44
13893,United Kingdom,821.1,1,39.1
13220,United Kingdom,819.29,4,39.01
17764,United Kingdom,818.82,2,10.92
16092,United Kingdom,817.86,3,16.04
16943,United Kingdom,816.73,3,24.75
15649,United Kingdom,816.0,2,408.0
15399,United Kingdom,815.77,3,16.32
14499,United Kingdom,815.32,3,4.2
13280,United Kingdom,814.86,3,9.59
16460,United Kingdom,814.72,3,6.03
13811,Germany,814.5,3,62.65
18064,United Kingdom,814.0,2,116.29
16600,United Kingdom,813.52,6,13.12
16621,United Kingdom,813.48,4,28.05
14421,United Kingdom,813.11,2,30.12
15644,United Kingdom,813.0,4,3.42
17980,United Kingdom,811.45,3,27.05
16276,United Kingdom,810.6,1,135.1
16624,United Kingdom,810.57,2,16.89
13637,United Kingdom,810.5,3,8.02
16891,United Kingdom,809.7,5,3.99
17114,United Kingdom,808.62,8,6.37
15533,United Kingdom,807.57,3,9.73
12421,Spain,807.04,4,17.93
15952,United Kingdom,806.57,4,8.86
13707,United Kingdom,806.41,2,16.8
12434,Australia,806.14,2,16.12
16367,United Kingdom,804.49,2,6.19
18248,United Kingdom,804.02,2,17.11
15831,United Kingdom,801.76,3,11.79
18265,United Kingdom,801.51,2,17.42
16806,United Kingdom,801.49,4,7.78
15561,United Kingdom,800.59,4,29.65
17905,United Kingdom,800.24,4,23.54
13720,United Kingdom,799.9,4,18.6
13030,United Kingdom,799.48,2,8.08
17703,United Kingdom,798.74,3,14.52
16438,United Kingdom,798.35,5,6.05
13389,United Kingdom,797.96,3,15.65
12701,Germany,797.71,2,15.05
17180,United Kingdom,796.03,4,6.22
13336,United Kingdom,795.12,1,15.59
15990,United Kingdom,792.11,2,15.23
13167,United Kingdom,791.33,4,12.17
14976,United Kingdom,790.86,7,10.98
13016,United Kingdom,789.89,3,16.81
16759,United Kingdom,789.79,3,18.8
13329,United Kingdom,789.0,2,46.41
14557,United Kingdom,788.38,1,49.27
13212,United Kingdom,788.08,3,5.55
13323,United Kingdom,787.85,5,37.52
13884,United Kingdom,787.6,5,13.35
16546,United Kingdom,787.15,2,31.49
13109,United Kingdom,786.54,2,16.73
12628,Germany,786.46,3,19.18
15806,United Kingdom,784.58,3,25.31
15743,United Kingdom,784.46,4,8.91
18136,United Kingdom,784.33,3,20.64
17387,United Kingdom,784.11,2,10.05
16054,United Kingdom,783.9,1,11.2
17006,United Kingdom,781.78,4,17.77
17341,United Kingdom,781.36,3,4.27
15679,United Kingdom,781.28,4,7.1
13583,United Kingdom,781.03,1,14.74
16725,United Kingdom,781.02,7,5.17
15239,United Kingdom,780.59,2,15.93
17797,United Kingdom,780.43,3,7.03
18228,United Kingdom,779.9,2,26.0
12735,France,779.57,2,18.13
17411,United Kingdom,778.94,3,19.0
13375,United Kingdom,778.65,1,21.04
14815,United Kingdom,778.5,2,14.69
17414,United Kingdom,778.0,2,129.67
16505,United Kingdom,777.6,1,194.4
13563,United Kingdom,777.53,2,15.87
12425,Portugal,777.2,1,21.59
15353,United Kingdom,777.02,2,12.33
15618,United Kingdom,776.85,4,17.26
13314,United Kingdom,775.94,3,12.52
13341,United Kingdom,775.85,1,18.47
14234,United Kingdom,775.46,4,4.88
16825,United Kingdom,775.18,2,27.69
15414,United Kingdom,774.9,3,19.87
16043,United Kingdom,773.99,4,19.85
15075,United Kingdom,773.03,1,28.63
12965,United Kingdom,771.91,1,7.08
17409,United Kingdom,771.85,2,59.37
14662,United Kingdom,771.17,4,4.59
16770,United Kingdom,770.1,5,5.31
14412,United Kingdom,770.03,2,17.91
16480,United Kingdom,769.29,1,14.51
13356,United Kingdom,768.24,1,18.29
17516,United Kingdom,768.08,5,5.61
12455,Spain,767.96,4,16.0
14550,United Kingdom,765.62,2,15.95
14672,United Kingdom,765.55,2,12.55
17695,United Kingdom,765.34,2,21.87
14885,United Kingdom,765.32,1,51.02
17268,United Kingdom,763.64,4,127.27
17466,United Kingdom,763.28,2,18.62
16470,United Kingdom,762.39,4,4.48
15599,United Kingdom,761.74,2,14.65
14883,United Kingdom,761.59,6,14.37
16205,United Kingdom,761.38,4,7.77
17425,United Kingdom,759.17,2,17.66
16036,United Kingdom,758.92,2,13.8
15568,United Kingdom,758.29,3,14.31
12413,France,758.1,3,19.95
17979,United Kingdom,757.71,4,5.19
17461,United Kingdom,757.46,3,6.82
15223,United Kingdom,755.75,2,37.79
13370,United Kingdom,754.87,1,19.36
18104,United Kingdom,754.64,1,19.86
13730,United Kingdom,752.6,2,17.5
16256,United Kingdom,752.43,1,57.88
12908,United Kingdom,750.0,2,375.0
17146,United Kingdom,749.78,3,21.42
14923,United Kingdom,749.1,1,17.02
15074,United Kingdom,748.87,1,17.83
15656,United Kingdom,748.5,4,15.93
16859,United Kingdom,747.81,2,14.38
13623,United Kingdom,747.78,5,9.23
14201,United Kingdom,747.44,7,20.2
16261,United Kingdom,746.83,4,6.02
14050,United Kingdom,746.36,2,13.82
17034,United Kingdom,745.52,3,24.85
13950,United Kingdom,745.06,4,21.29
14790,United Kingdom,745.06,4,16.2
13236,United Kingdom,744.85,2,20.69
13354,United Kingdom,743.53,1,14.58
16730,United Kingdom,743.11,3,9.06
12374,Austria,742.93,1,22.51
12465,Belgium,742.19,2,15.79
13753,United Kingdom,741.26,1,21.18
13900,United Kingdom,740.95,3,17.23
17692,United Kingdom,740.94,4,16.11
17974,United Kingdom,740.79,3,4.14
15252,United Kingdom,740.78,2,16.84
12603,Germany,739.2,1,369.6
14756,United Kingdom,738.96,1,19.45
12976,United Kingdom,738.6,1,33.57
15045,United Kingdom,735.66,2,61.31
18156,United Kingdom,734.94,2,5.25
15215,United Kingdom,734.94,3,21.0
16362,United Kingdom,734.77,5,9.07
16146,United Kingdom,734.13,3,25.31
17812,United Kingdom,732.16,4,5.19
13575,United Kingdom,732.07,5,15.91
